,Channel,B,T,Isotope,G,sigma
727,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,0.1,T,4.73007810678589E-14,0.260518304595326
728,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,0.1,H,3.48721304744451E-15,0.0192065080189608
729,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,0.1,T,3.89945145557848E-14,0.214769916928364
730,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,0.1,H,3.51527742461584E-15,0.0193610780661174
731,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,0.1,T,3.4137040364892E-14,0.188016427614700
732,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,0.1,H,3.24123241536725E-15,0.0178517215696605
733,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,0.1,T,2.99941685510234E-14,0.165198750681280
734,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,0.1,H,2.76434021734689E-15,0.0152251445005681
735,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,0.1,T,2.29375408427507E-14,0.126332993177568
736,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,H,2.2638486240815E-15,0.0124685891457071
737,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,T,1.611120951348E-14,0.0887356380312281
738,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,H,2.07253350869227E-16,0.00114148837231020
739,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,T,8.41142169700324E-16,0.00463275504181609
740,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220700,0.1,H,2.07761796604636E-16,0.00114428873665888
741,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220700,0.1,T,8.43724688696061E-16,0.00464697877037121
742,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318800,0.1,H,2.08409565680119E-16,0.00114785645155712
743,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318800,0.1,T,8.47291738764444E-16,0.00466662499640052
744,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683800,0.1,H,2.09191785002559E-16,0.00115216467749131
745,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683800,0.1,T,8.52161596284885E-16,0.00469344668932406
746,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612780,0.1,H,2.10042497524164E-16,0.00115685014311837
747,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612780,0.1,T,8.58872816948611E-16,0.00473041004996225
748,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579610,0.1,H,2.10844301341374E-16,0.00116126623448857
749,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579610,0.1,T,8.66691205112804E-16,0.00477347135219067
750,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,H,2.10865157376175E-16,0.00116138110318004
751,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,T,8.72908558567877E-16,0.00480771464256809
752,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622070,0.1,H,2.07614646011651E-16,0.00114347827598278
753,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622070,0.1,T,8.73222382875632E-16,0.00480944309133261
754,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318800,0.1,H,1.98543934362007E-16,0.00109351955718175
755,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318800,0.1,T,8.56905899795155E-16,0.00471957686897602
756,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168380,0.1,H,1.785721731752E-16,0.000983521175617909
757,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168380,0.1,T,8.05433660930661E-16,0.00443608344455527
758,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127800,0.1,H,1.4585874563119E-16,0.000803345574097906
759,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127800,0.1,T,7.05440212636767E-16,0.00388534996760077
760,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579610,0.1,H,1.06042446371562E-16,0.000584049517157597
761,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579610,0.1,T,5.65083896024068E-16,0.00311231009769403
762,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,H,6.94318677639564E-17,0.000382409593803597
763,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,T,4.20012452327256E-16,0.00231330074300980
764,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622070,0.1,H,4.24399493896654E-17,0.000233746323263569
765,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622070,0.1,T,3.0004518513545E-16,0.00165255755124503
766,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318800,0.1,H,2.50348832472706E-17,0.000137884516747496
767,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318800,0.1,T,2.13017050110975E-16,0.00117323307336499
768,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683800,0.1,H,1.45441235354738E-17,8.01046054577997E-05
769,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683800,0.1,T,1.5239903139166E-16,0.000839367477318538
770,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127800,0.1,H,8.38711713453937E-18,4.61936882859915E-05
771,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127800,0.1,T,1.09689720081915E-16,0.000604137590588205
772,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579610,0.1,H,4.79558062300001E-18,2.64125983810252E-05
773,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579610,0.1,T,7.82140390647597E-17,0.000430779120189825
774,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,H,2.70700951391566E-18,1.49093844365274E-05
775,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,T,5.34405757068589E-17,0.000294334424621357
776,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622070,0.1,H,1.5008036994613E-18,8.26596995836349E-06
777,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622070,0.1,T,3.27398908052287E-17,0.000180321353107846
778,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031880,0.1,H,8.121155585779E-19,4.47288530294405E-06
779,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031880,0.1,T,1.64481016945452E-17,9.05911376204762E-05
780,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683800,0.1,H,4.24120008192422E-19,2.33592391044732E-06
781,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683800,0.1,T,6.70127826838906E-18,3.69086009509577E-05
782,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127800,0.1,H,2.10256764618383E-19,1.15803026105419E-06
783,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127800,0.1,T,2.57428462047794E-18,1.41783761225973E-05
784,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579610,0.1,H,9.67283456500606E-20,5.32750285432129E-07
785,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579610,0.1,T,1.05874931790704E-18,5.83126897834724E-06
786,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,H,4.06796584618392E-20,2.24051176634724E-07
787,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,T,4.22875138618762E-19,2.32906754775202E-06
788,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,0.1,H,1.05378228500419E-16,0.000580391207299583
789,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,0.1,T,4.26990296933808E-16,0.00235173258716943
790,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220700,0.1,H,1.06492135049115E-16,0.000586526265516224
791,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220700,0.1,T,4.31266407292036E-16,0.00237528410144970
792,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318800,0.1,H,1.0812625302063E-16,0.000595526489906539
793,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318800,0.1,T,4.37861916624101E-16,0.00241161015929360
794,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683800,0.1,H,1.1054060432201E-16,0.000608824001988436
795,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683800,0.1,T,4.47312785831593E-16,0.00246366267020998
796,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612780,0.1,H,1.14083869188446E-16,0.000628339226365214
797,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612780,0.1,T,4.61533291882798E-16,0.00254198488906790
798,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579610,0.1,H,1.19290801796868E-16,0.000657017426273631
799,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579610,0.1,T,4.8253002344128E-16,0.00265762849545595
800,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,0.1,H,1.27009130793868E-16,0.000699527633065408
801,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,0.1,T,5.14536538061213E-16,0.00283391063576201
802,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622070,0.1,H,1.38526279792367E-16,0.000762960584131401
803,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622070,0.1,T,5.61504987732266E-16,0.00309259856017956
804,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318800,0.1,H,1.54926978645704E-16,0.000853290641331097
805,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318800,0.1,T,6.32305484298192E-16,0.00348254614483785
806,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168380,0.1,H,1.77898808469139E-16,0.000979812487777311
807,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168380,0.1,T,7.3695990841814E-16,0.00405895085792314
808,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127800,0.1,H,2.08189469763341E-16,0.00114664423024084
809,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127800,0.1,T,8.92116597373343E-16,0.00491350667371917
810,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579610,0.1,H,2.4715644895611E-16,0.00136126249077099
811,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579610,0.1,T,1.12671062980723E-15,0.00620557919806456
812,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,0.1,H,2.96725474096134E-16,0.00163427359330217
813,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,0.1,T,1.49867099008911E-15,0.00825422364430072
814,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622070,0.1,H,3.60934856974807E-16,0.00198791932999024
815,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622070,0.1,T,2.11273573084132E-15,0.0116363053258491
816,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318800,0.1,H,4.4464527548221E-16,0.00244897083514884
817,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318800,0.1,T,3.1448324838325E-15,0.0173207800892121
818,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683800,0.1,H,5.52532951623571E-16,0.00304318331622298
819,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683800,0.1,T,4.85304155686835E-15,0.0267290757146737
820,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127800,0.1,H,6.87435704265061E-16,0.00378618661574533
821,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127800,0.1,T,7.6259597388709E-15,0.0420014650335835
822,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579610,0.1,H,8.50512667136958E-16,0.00468436488948233
823,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579610,0.1,T,1.19008068996596E-14,0.0655460220068628
824,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,0.1,H,1.03910858611936E-15,0.00572309380595424
825,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,0.1,T,1.7783137076166E-14,0.0979441061411365
826,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622070,0.1,H,1.24597440239329E-15,0.00686244775567226
827,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622070,0.1,T,2.37967739676393E-14,0.131065387693992
828,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031880,0.1,H,1.45643450133683E-15,0.00802159792029803
829,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031880,0.1,T,2.6026076288244E-14,0.143343706315437
830,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683800,0.1,H,1.64198296604039E-15,0.00904354238619362
831,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683800,0.1,T,2.29262178848017E-14,0.126270629771694
832,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127800,0.1,H,1.75701487573242E-15,0.00967710313108570
833,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127800,0.1,T,1.89128114265617E-14,0.104166008610098
834,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579610,0.1,H,1.74380843099264E-15,0.00960436605326867
835,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579610,0.1,T,1.67453184839212E-14,0.0922281172287922
836,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,0.1,H,1.58130779998009E-15,0.00870936203998767
837,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,0.1,T,1.44141994424248E-14,0.0793890230998966
838,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,0.1,H,6.02345083846709E-17,0.000331753337857043
839,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,0.1,T,2.38383679654704E-16,0.00131294474773564
840,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220700,0.1,H,5.93313328384379E-17,0.000326778921859154
841,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220700,0.1,T,2.34978774230156E-16,0.00129419156505060
842,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318800,0.1,H,5.80080370182965E-17,0.000319490611269806
843,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318800,0.1,T,2.29997340478543E-16,0.00126675534420760
844,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683800,0.1,H,5.60775608478509E-17,0.000308858136126009
845,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683800,0.1,T,2.22646590603938E-16,0.00122626965133735
846,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612780,0.1,H,5.32299459379799E-17,0.000293174339966371
847,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612780,0.1,T,2.11801975889326E-16,0.00116654081439939
848,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579610,0.1,H,4.91301166841151E-17,0.000270593728352054
849,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579610,0.1,T,1.96430039449024E-16,0.00108187686743349
850,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,0.1,H,4.35630078541545E-17,0.000239931787446716
851,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,0.1,T,1.74878990533516E-16,0.000963180249767402
852,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622070,0.1,H,3.60327085825475E-17,0.000198457191149457
853,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622070,0.1,T,1.46064548876855E-16,0.000804479075732137
854,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318800,0.1,H,2.67455540754279E-17,0.000147306370970852
855,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318800,0.1,T,1.10151389507404E-16,0.000606680325259739
856,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168380,0.1,H,1.67705150119777E-17,9.2366892035947E-05
857,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168380,0.1,T,7.11107843840019E-17,0.000391656555514095
858,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127800,0.1,H,8.40736971962435E-18,4.63052333601086E-05
859,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127800,0.1,T,3.70913911545731E-17,0.000204288092511806
860,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,0.1,H,3.2728633072259E-18,1.80259348941305E-05
861,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,0.1,T,1.50719990406039E-17,8.30119830640301E-05
862,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.1,H,1.01535463129434E-18,5.59226425306439E-06
863,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.1,T,4.86377136271527E-18,2.67881722193142E-05
864,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,0.1,H,2.69372646377685E-19,1.48362254394898E-06
865,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,0.1,T,1.3236866356316E-18,7.29046308211087E-06
866,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,0.1,H,6.47839931189628E-20,3.56810514990327E-07
867,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,0.1,T,3.23796003969464E-19,1.78336983205094E-06
868,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,0.1,H,1.48041566547313E-20,8.15367887291586E-08
869,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,0.1,T,7.47897956478572E-20,4.1191942972904E-07
870,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,0.1,H,3.29950369759058E-21,1.81726620553925E-08
871,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,0.1,T,1.67187110814773E-20,9.20815717549569E-08
872,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,0.1,H,7.2645846590729E-22,4.00111210902791E-09
873,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,0.1,T,3.68230354882344E-21,2.02810071184361E-08
874,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.1,H,1.59055638955317E-22,8.76030045624806E-10
875,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.1,T,8.05376706567536E-22,4.43576975725908E-09
876,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622070,0.1,H,3.47773605941997E-23,1.91543116535503E-10
877,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622070,0.1,T,1.75536306756154E-22,9.66800547446185E-10
878,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031880,0.1,H,7.62561049669311E-24,4.19995415139714E-11
879,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031880,0.1,T,3.82188634868324E-23,2.10497866935128E-10
880,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683800,0.1,H,1.68416305280379E-24,9.27585746520936E-12
881,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683800,0.1,T,8.33588670286467E-24,4.59115266619703E-11
882,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127800,0.1,H,3.74446001216216E-25,2.06233459991707E-12
883,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127800,0.1,T,1.82700191105446E-24,1.0062570418816E-11
884,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579610,0.1,H,8.44597429193028E-26,4.65178555938164E-13
885,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579610,0.1,T,4.02739338417573E-25,2.21816568922757E-12
886,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.1,H,1.93665894114836E-26,1.06665279629004E-13
887,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.1,T,8.97196141610589E-26,4.94148325725393E-13
888,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.1,H,7.2114883969977E-17,0.000397186830403379
